# wavelength (nm), throughput
684.7000122,0.053192622
684.7999878,0.051187354
684.9000244,0.049173431
685,0.047110676
685.0999756,0.045050919
685.2000122,0.042962522
685.2999878,0.040856506
685.4000244,0.038747122
685.5,0.036644766
685.5999756,0.034542829
685.7000122,0.032458622
685.7999878,0.03040012
685.9000244,0.02836199
686,0.030070021
686.0999756,0.039193181
686.2000122,0.040752413
686.2999878,0.042319451
686.4000244,0.043897845
686.5,0.045481661
686.5999756,0.047070164
686.7000122,0.048661262
686.7999878,0.05025663
686.9000244,0.051822371
687,0.053397301
687.0999756,0.05494665
687.2000122,0.056480709
687.2999878,0.057995822
687.4000244,0.059490962
687.5,0.060963114
687.5999756,0.062420508
687.7000122,0.06382447
687.7999878,0.065194532
687.9000244,0.066546108
688,0.067848669
688.0999756,0.069118668
688.2000122,0.070336445
688.2999878,0.071511641
688.4000244,0.072643361
688.5,0.073703565
688.5999756,0.074721444
688.7000122,0.075662946
688.7999878,0.07655496
688.9000244,0.077380909
689,0.078089754
689.0999756,0.078809727
689.2000122,0.079407476
689.2999878,0.079935718
689.4000244,0.080384745
689.5,0.080743881
689.5999756,0.081027555
689.7000122,0.08124207
689.7999878,0.081336975
689.9000244,0.08137166
690,0.081318334
690.0999756,0.081142885
690.2000122,0.080892196
690.2999878,0.080566231
690.4000244,0.080123009
690.5,0.079595633
690.5999756,0.078984521
690.7000122,0.078257648
690.7999878,0.077465313
690.9000244,0.07658136
691,0.07560418
691.0999756,0.074550349
691.2000122,0.073402534
691.2999878,0.072171235
691.4000244,0.070858311
691.5,0.0694605
691.5999756,0.068000851
691.7000122,0.066473276
691.7999878,0.064850569
691.9000244,0.063181066
692,0.061455804
692.0999756,0.059668003
692.2000122,0.057831446
692.2999878,0.055934597
692.4000244,0.054011037
692.5,0.052026112
692.5999756,0.050025059
692.7000122,0.047984093
692.7999878,0.045929048
692.9000244,0.043853028
693,0.041762654
693.0999756,0.039702733
693.2000122,0.037612696
693.2999878,0.035523798
693.4000244,0.033455782
693.5,0.031406883
693.5999756,0.029383031
693.7000122,0.027382431
693.7999878,0.038593976
693.9000244,0.040104875
694,0.041626778
694.0999756,0.043148331
694.2000122,0.044687624
694.2999878,0.046221788
694.4000244,0.047753859
694.5,0.049290197
694.5999756,0.05082269
694.7000122,0.052354134
694.7999878,0.053865955
694.9000244,0.055384313
695,0.056888066
695.0999756,0.05839476
695.2000122,0.059872032
695.2999878,0.061332398
695.4000244,0.062776527
695.5,0.064172818
695.5999756,0.065558448
695.7000122,0.066912115
695.7999878,0.068208671
695.9000244,0.069465258
696,0.070700118
696.0999756,0.071887993
696.2000122,0.073005752
696.2999878,0.074093255
696.4000244,0.075111254
696.5,0.076102259
696.5999756,0.076994505
696.7000122,0.077846979
696.7999878,0.078618413
696.9000244,0.079314063
697,0.079970192
697.0999756,0.080509157
697.2000122,0.081005383
697.2999878,0.081391118
697.4000244,0.081713612
697.5,0.081954422
697.5999756,0.082103678
697.7000122,0.082193296
697.7999878,0.082172752
697.9000244,0.082073623
698,0.081878354
698.0999756,0.081611715
698.2000122,0.081239357
698.2999878,0.080794175
698.4000244,0.080250483
698.5,0.079618526
698.5999756,0.078889346
698.7000122,0.078087825
698.7999878,0.077183568
698.9000244,0.076208404
699,0.075131927
699.0999756,0.073989592
699.2000122,0.072764939
699.2999878,0.071447424
699.4000244,0.070046955
699.5,0.068600389
699.5999756,0.067057158
699.7000122,0.065472013
699.7999878,0.06380385
699.9000244,0.062105627
700,0.060329322
700.0999756,0.058476745
700.2000122,0.056586603
700.2999878,0.054640336
700.4000244,0.052676659
700.5,0.050662297
700.5999756,0.048635917
700.7000122,0.046576019
700.7999878,0.044513146
700.9000244,0.042449961
701,0.04037482
701.0999756,0.038291149
701.2000122,0.036210463
701.2999878,0.034149665
701.4000244,0.032106614
701.5,0.030093205
701.5999756,0.02809979
701.7000122,0.038597713
701.7999878,0.040075976
701.9000244,0.041560112
702,0.043052557
702.0999756,0.044564125
702.2000122,0.046078627
702.2999878,0.04760478
702.4000244,0.049128621
702.5,0.050645903
702.5999756,0.052153718
702.7000122,0.053665788
702.7999878,0.055164318
702.9000244,0.056662676
703,0.058135671
703.0999756,0.05959903
703.2000122,0.061030286
703.2999878,0.062439094
703.4000244,0.06384187
703.5,0.065195827
703.5999756,0.066519543
703.7000122,0.067796429
703.7999878,0.069062931
703.9000244,0.070290607
704,0.0714538
704.0999756,0.072594271
704.2000122,0.073673393
704.2999878,0.074715096
704.4000244,0.075697209
704.5,0.076621807
704.5999756,0.077463985
704.7000122,0.078285209
704.7999878,0.079018215
704.9000244,0.079702141
705,0.080287025
705.0999756,0.080809495
705.2000122,0.081300683
705.2999878,0.081667528
705.4000244,0.081982841
705.5,0.082211522
705.5999756,0.082344064
705.7000122,0.08243684
705.7999878,0.082407071
705.9000244,0.082319029
706,0.082137879
706.0999756,0.081829825
706.2000122,0.081461381
706.2999878,0.080991733
706.4000244,0.080461199
706.5,0.079821428
706.5999756,0.079113722
706.7000122,0.078314323
706.7999878,0.077440976
706.9000244,0.076469728
707,0.075418388
707.0999756,0.074296269
707.2000122,0.073103137
707.2999878,0.071829038
707.4000244,0.070481317
707.5,0.069064359
707.5999756,0.067573034
707.7000122,0.066039507
707.7999878,0.06443024
707.9000244,0.062762612
708,0.061042859
708.0999756,0.059263465
708.2000122,0.057444398
708.2999878,0.055578384
708.4000244,0.053662627
708.5,0.051739558
708.5999756,0.049775516
708.7000122,0.047802473
708.7999878,0.045798195
708.9000244,0.043788559
709,0.041753956
709.0999756,0.039731836
709.2000122,0.037716406
709.2999878,0.035698391
709.4000244,0.033692309
709.5,0.031708501
709.5999756,0.029751962
709.7000122,0.027817974
709.7999878,0.03797498
709.9000244,0.039379029
710,0.040804527
710.0999756,0.042245848
710.2000122,0.043703234
710.2999878,0.045152394
710.4000244,0.046605673
710.5,0.04807431
710.5999756,0.049532494
710.7000122,0.050999295
710.7999878,0.052454554
710.9000244,0.053897233
711,0.055324156
711.0999756,0.056747327
711.2000122,0.058146325
711.2999878,0.059498926
711.4000244,0.060846295
711.5,0.062168487
711.5999756,0.063484212
711.7000122,0.064759994
711.7999878,0.065997025
711.9000244,0.067207979
712,0.068388059
712.0999756,0.069521943
712.2000122,0.070608052
712.2999878,0.071650519
712.4000244,0.072656062
712.5,0.073602126
712.5999756,0.074504301
712.7000122,0.075352617
712.7999878,0.07614492
712.9000244,0.076871209
713,0.077552633
713.0999756,0.07817866
713.2000122,0.078740197
713.2999878,0.079235321
713.4000244,0.079650506
713.5,0.080016518
713.5999756,0.080294521
713.7000122,0.080507671
713.7999878,0.080662451
713.9000244,0.080709137
714,0.080703514
714.0999756,0.080613213
714.2000122,0.080444112
714.2999878,0.080196334
714.4000244,0.079872203
714.5,0.079465798
714.5999756,0.078979187
714.7000122,0.078421373
714.7999878,0.077797934
714.9000244,0.077094525
715,0.076313043
715.0999756,0.075419126
715.2000122,0.074449222
715.2999878,0.073404352
715.4000244,0.072297392
715.5,0.071108404
715.5999756,0.06985123
715.7000122,0.068525026
715.7999878,0.067133982
715.9000244,0.065680696
716,0.064168903
716.0999756,0.06261672
716.2000122,0.061008848
716.2999878,0.059351088
716.4000244,0.057649782
716.5,0.055916567
716.5999756,0.054128333
716.7000122,0.052303857
716.7999878,0.050451185
716.9000244,0.048568548
717,0.046664451
717.0999756,0.044742767
717.2000122,0.04280654
717.2999878,0.040864243
717.4000244,0.038915937
717.5,0.036990304
717.5999756,0.035051589
717.7000122,0.033122916
717.7999878,0.031209503
717.9000244,0.029318211
718,0.027453723
718.0999756,0.037650587
718.2000122,0.039014071
718.2999878,0.040386482
718.4000244,0.041768126
718.5,0.043154773
718.5999756,0.044531814
718.7000122,0.045926925
718.7999878,0.047320917
718.9000244,0.048715432
719,0.050105302
719.0999756,0.051510716
719.2000122,0.052910482
719.2999878,0.054299738
719.4000244,0.055679975
719.5,0.057045798
719.5999756,0.058384128
719.7000122,0.059717319
719.7999878,0.061031245
719.9000244,0.062322368
720,0.063588724
720.0999756,0.064809357
720.2000122,0.065992452
720.2999878,0.067142599
720.4000244,0.068257111
720.5,0.069333768
720.5999756,0.070360226
720.7000122,0.071356096
720.7999878,0.072305536
720.9000244,0.073208904
721,0.074062811
721.0999756,0.074893648
721.2000122,0.07567234
721.2999878,0.076395074
721.4000244,0.077061906
721.5,0.077668764
721.5999756,0.078212521
721.7000122,0.078693024
721.7999878,0.079111997
721.9000244,0.079465017
722,0.079749656
722.0999756,0.079966545
722.2000122,0.080113024
722.2999878,0.080187418
722.4000244,0.080188471
722.5,0.080115718
722.5999756,0.079968549
722.7000122,0.079748849
722.7999878,0.079451679
722.9000244,0.079078331
723,0.078628896
723.0999756,0.078067784
723.2000122,0.077430973
723.2999878,0.076719448
723.4000244,0.075933921
723.5,0.075075036
723.5999756,0.074144425
723.7000122,0.073151238
723.7999878,0.0720802
723.9000244,0.070940131
724,0.069734984
724.0999756,0.068489338
724.2000122,0.067179991
724.2999878,0.065811985
724.4000244,0.064383853
724.5,0.062900979
724.5999756,0.061364762
724.7000122,0.059794458
724.7999878,0.058162503
724.9000244,0.056486426
725,0.054771127
725.0999756,0.053018982
725.2000122,0.05123447
725.2999878,0.049420715
725.4000244,0.047581934
725.5,0.045726442
725.5999756,0.043858422
725.7000122,0.041994752
725.7999878,0.040110585
725.9000244,0.038219681
726,0.036331777
726.0999756,0.03443966
726.2000122,0.032557614
726.2999878,0.030695295
726.4000244,0.028852424
726.5,0.02703582
726.5999756,0.037405944
726.7000122,0.038726984
726.7999878,0.040055884
726.9000244,0.041394147
727,0.042737705
727.0999756,0.044093594
727.2000122,0.045453297
727.2999878,0.046813579
727.4000244,0.048174971
727.5,0.049519372
727.5999756,0.050873369
727.7000122,0.052222246
727.7999878,0.053561952
727.9000244,0.054893028
728,0.056210373
728.0999756,0.057544154
728.2000122,0.058861849
728.2999878,0.060163071
728.4000244,0.061444436
728.5,0.062694914
728.5999756,0.063926508
728.7000122,0.065137038
728.7999878,0.066317824
728.9000244,0.06746853
729,0.068585425
729.0999756,0.069649136
729.2000122,0.070675188
729.2999878,0.071661352
729.4000244,0.072604409
729.5,0.073502637
729.5999756,0.074345574
729.7000122,0.075149478
729.7999878,0.075897974
729.9000244,0.076566624
730,0.077178922
730.0999756,0.07772023
730.2000122,0.0782027
730.2999878,0.078624323
730.4000244,0.07898393
730.5,0.079280192
730.5999756,0.079509107
730.7000122,0.079675212
730.7999878,0.079774058
730.9000244,0.079804892
731,0.079766631
731.0999756,0.07968988
731.2000122,0.079542454
731.2999878,0.079324004
731.4000244,0.079034015
731.5,0.078672283
731.5999756,0.078243267
731.7000122,0.077737569
731.7999878,0.07716116
731.9000244,0.076512189
732,0.075792796
732.0999756,0.074983549
732.2000122,0.07410425
732.2999878,0.073157819
732.4000244,0.072143745
732.5,0.071064308
732.5999756,0.069926122
732.7000122,0.068728519
732.7999878,0.067463711
732.9000244,0.066139025
733,0.064761147
733.0999756,0.063312204
733.2000122,0.061813494
733.2999878,0.06026764
733.4000244,0.058675935
733.5,0.057044442
733.5999756,0.055374188
733.7000122,0.053685116
733.7999878,0.051949374
733.9000244,0.050184321
734,0.048395881
734.0999756,0.046612254
734.2000122,0.044808743
734.2999878,0.042991536
734.4000244,0.041165334
734.5,0.039331746
734.5999756,0.037498454
734.7000122,0.035683306
734.7999878,0.033859011
734.9000244,0.032043457
735,0.030249655
735.0999756,0.02846636
735.2000122,0.026706906
735.2999878,0.037147875
735.4000244,0.038431341
735.5,0.039723111
735.5999756,0.041023051
735.7000122,0.042330322
735.7999878,0.043641378
735.9000244,0.044956461
736,0.046272347
736.0999756,0.047572436
736.2000122,0.04885823
736.2999878,0.050151777
736.4000244,0.051439799
736.5,0.052719304
736.5999756,0.05398866
736.7000122,0.055247343
736.7999878,0.056491746
736.9000244,0.057721095
737,0.058932387
737.0999756,0.060145094
737.2000122,0.061326846
737.2999878,0.06249643
737.4000244,0.063642381
737.5,0.064760256
737.5999756,0.065850291
737.7000122,0.066909096
737.7999878,0.067934232
737.9000244,0.068925425
738,0.069878285
738.0999756,0.070816826
738.2000122,0.071706269
738.2999878,0.072561892
738.4000244,0.073373465
738.5,0.074138629
738.5999756,0.074855923
738.7000122,0.075523211
738.7999878,0.076138918
738.9000244,0.076701249
739,0.077208533
739.0999756,0.077620015
739.2000122,0.07797152
739.2999878,0.078263418
739.4000244,0.078496283
739.5,0.078666705
739.5999756,0.078773907
739.7000122,0.078816862
739.7999878,0.078797323
739.9000244,0.078721682
740,0.078579765
740.0999756,0.078400417
740.2000122,0.078153258
740.2999878,0.07784182
740.4000244,0.07745904
740.5,0.077008009
740.5999756,0.076488662
740.7000122,0.075900848
740.7999878,0.075245671
740.9000244,0.07452247
741,0.073733802
741.0999756,0.072878325
741.2000122,0.071958359
741.2999878,0.070984545
741.4000244,0.0699389
741.5,0.068832226
741.5999756,0.067666375
741.7000122,0.066441438
741.7999878,0.065161267
741.9000244,0.063827971
742,0.062443232
742.0999756,0.060994525
742.2000122,0.059498884
742.2999878,0.057976195
742.4000244,0.056397413
742.5,0.054782546
742.5999756,0.053133224
742.7000122,0.051451481
742.7999878,0.049745762
742.9000244,0.04801164
743,0.046260625
743.0999756,0.044483341
743.2000122,0.042691873
743.2999878,0.040896397
743.4000244,0.039109079
743.5,0.037305928
743.5999756,0.035506594
743.7000122,0.033714467
743.7999878,0.03193407
743.9000244,0.030168254
744,0.028422846
744.0999756,0.026713654
744.2000122,0.025031746
744.2999878,0.038247333
744.4000244,0.03951985
744.5,0.040799689
744.5999756,0.042087648
744.7000122,0.043383355
744.7999878,0.044680787
744.9000244,0.045982894
745,0.047289101
745.0999756,0.048582271
745.2000122,0.04988622
745.2999878,0.051187172
745.4000244,0.052483528
745.5,0.053773208
745.5999756,0.055054239
745.7000122,0.056325192
745.7999878,0.057584419
745.9000244,0.058830343
746,0.060059747
746.0999756,0.061223699
746.2000122,0.062380103
746.2999878,0.063512552
746.4000244,0.064621621
746.5,0.065703208
746.5999756,0.066756263
746.7000122,0.067780344
746.7999878,0.06877055
746.9000244,0.069728122
747,0.070649328
747.0999756,0.071542225
747.2000122,0.072393956
747.2999878,0.073209743
747.4000244,0.073983512
747.5,0.074711964
747.5999756,0.075394318
747.7000122,0.076028887
747.7999878,0.076613766
747.9000244,0.077147903
748,0.077628745
748.0999756,0.078095645
748.2000122,0.07850419
748.2999878,0.078860481
748.4000244,0.079158477
748.5,0.079397605
748.5999756,0.079576363
748.7000122,0.079693984
748.7999878,0.079749158
748.9000244,0.079741357
749,0.079669242
749.0999756,0.079501851
749.2000122,0.07927215
749.2999878,0.078975238
749.4000244,0.078612275
749.5,0.078183456
749.5999756,0.077689261
749.7000122,0.077128668
749.7999878,0.076503656
749.9000244,0.075812311
750,0.07505745
750.0999756,0.074224059
750.2000122,0.073333166
750.2999878,0.072372113
750.4000244,0.071350597
750.5,0.070270721
750.5999756,0.069132549
750.7000122,0.067937618
750.7999878,0.066689231
750.9000244,0.065388901
751,0.064037548
751.0999756,0.062635588
751.2000122,0.061200925
751.2999878,0.059713099
751.4000244,0.058180887
751.5,0.056611534
751.5999756,0.05500801
751.7000122,0.05337044
751.7999878,0.051706514
751.9000244,0.050012348
752,0.048299081
752.0999756,0.046580724
752.2000122,0.044844417
752.2999878,0.04311268
752.4000244,0.041353501
752.5,0.039589691
752.5999756,0.037823338
752.7000122,0.036056931
752.7999878,0.034297374
752.9000244,0.032545536
753,0.030809084
753.0999756,0.029082259
753.2000122,0.027379134
753.2999878,0.025716587
753.4000244,0.038302655
753.5,0.039527711
753.5999756,0.040773283
753.7000122,0.042025577
753.7999878,0.043283467
753.9000244,0.044546141
754,0.045810677
754.0999756,0.04707004
754.2000122,0.048329252
754.2999878,0.049586442
754.4000244,0.050836975
754.5,0.052075211
754.5999756,0.053293728
754.7000122,0.054517208
754.7999878,0.055728235
754.9000244,0.056928992
755,0.058114971
755.0999756,0.059305854
755.2000122,0.060481228
755.2999878,0.061636408
755.4000244,0.06277367
755.5,0.063888461
755.5999756,0.064968151
755.7000122,0.066034439
755.7999878,0.067073084
755.9000244,0.068084026
756,0.069063286
756.0999756,0.069996018
756.2000122,0.070895147
756.2999878,0.071757912
756.4000244,0.072582617
756.5,0.073366828
756.5999756,0.07410234
756.7000122,0.074803783
756.7999878,0.075460378
756.9000244,0.076070551
757,0.076633823
757.0999756,0.077142784
757.2000122,0.077601601
757.2999878,0.078008914
757.4000244,0.07836301
757.5,0.07866316
757.5999756,0.078905673
757.7000122,0.079094702
757.7999878,0.07922651
757.9000244,0.079300162
758,0.079314743
758.0999756,0.079295311
758.2000122,0.079215638
758.2999878,0.079074889
758.4000244,0.07887256
758.5,0.078608107
758.5999756,0.078278086
758.7000122,0.077889923
758.7999878,0.077435845
758.9000244,0.076919519
759,0.076341754
759.0999756,0.07566807
759.2000122,0.074933836
759.2999878,0.074140256
759.4000244,0.073286962
759.5,0.072375624
759.5999756,0.071407337
759.7000122,0.070392369
759.7999878,0.069316753
759.9000244,0.068190129
760,0.067012363
760.0999756,0.065774699
760.2000122,0.06448709
760.2999878,0.06315519
760.4000244,0.061777611
760.5,0.060358212
760.5999756,0.058901134
760.7000122,0.057419276
760.7999878,0.055889312
760.9000244,0.054326136
761,0.052734903
761.0999756,0.051149777
761.2000122,0.049538176
761.2999878,0.047904455
761.4000244,0.046251192
761.5,0.044581966
761.5999756,0.042899307
761.7000122,0.041223097
761.7999878,0.039523929
761.9000244,0.037821371
762,0.03611915
762.0999756,0.034405349
762.2000122,0.032698724
762.2999878,0.031005309
762.4000244,0.029326795
762.5,0.027668534
762.5999756,0.026034053
762.7000122,0.036936868
762.7999878,0.038101819
762.9000244,0.039275042
763,0.040453288
763.0999756,0.041630544
763.2000122,0.042811797
763.2999878,0.043995928
763.4000244,0.045181075
763.5,0.04635617
763.5999756,0.047535267
763.7000122,0.048716252
763.7999878,0.04989162
763.9000244,0.051062512
764,0.05222602
764.0999756,0.05339942
764.2000122,0.054564918
764.2999878,0.055719224
764.4000244,0.056861654
764.5,0.057990585
764.5999756,0.059092996
764.7000122,0.060191038
764.7999878,0.061268768
764.9000244,0.062328632
765,0.063365741
765.0999756,0.064368484
765.2000122,0.065338724
765.2999878,0.066250215
765.4000244,0.067133243
765.5,0.06798424
765.5999756,0.068794994
765.7000122,0.069580462
765.7999878,0.070330629
765.9000244,0.071043402
766,0.071718023
766.0999756,0.072375378
766.2000122,0.072992065
766.2999878,0.073566678
766.4000244,0.074097788
766.5,0.074583986
766.5999756,0.075019606
766.7000122,0.075413461
766.7999878,0.075758484
766.9000244,0.076054471
767,0.076300143
767.0999756,0.076480476
767.2000122,0.076608713
767.2999878,0.076683692
767.4000244,0.076704921
767.5,0.076671666
767.5999756,0.076583649
767.7000122,0.076440336
767.7999878,0.076240745
767.9000244,0.075984677
768,0.075672593
768.0999756,0.07528207
768.2000122,0.074835187
768.2999878,0.074332174
768.4000244,0.073772873
768.5,0.07315854
768.5999756,0.072489015
768.7000122,0.071771323
768.7999878,0.07099355
768.9000244,0.070162677
769,0.06927949
769.0999756,0.068351814
769.2000122,0.06737277
769.2999878,0.066345299
769.4000244,0.065269548
769.5,0.064146683
769.5999756,0.062980194
769.7000122,0.061780391
769.7999878,0.060539634
769.9000244,0.059282004
770,0.057986066
770.0999756,0.056659765
770.2000122,0.055296761
770.2999878,0.053902605
770.4000244,0.052474754
770.5,0.051019552
770.5999756,0.049537888
770.7000122,0.048045561
770.7999878,0.046518128
770.9000244,0.044972176
771,0.043410929
771.0999756,0.041814181
771.2000122,0.040209039
771.2999878,0.03859924
771.4000244,0.036986318
771.5,0.035373992
771.5999756,0.033765784
771.7000122,0.0321787
771.7999878,0.030589426
771.9000244,0.029009767
772,0.027447333
772.0999756,0.025927757
772.2000122,0.024426075
772.2999878,0.035136696
772.4000244,0.036228875
772.5,0.037329084
772.5999756,0.038435709
772.7000122,0.039547825
772.7999878,0.040663938
772.9000244,0.041783717
773,0.042906278
773.0999756,0.043990233
773.2000122,0.045072028
773.2999878,0.046138966
773.4000244,0.047213926
773.5,0.048282796
773.5999756,0.049343855
773.7000122,0.050398369
773.7999878,0.051441921
773.9000244,0.052476026
774,0.053497538
774.0999756,0.054546081
774.2000122,0.055583226
774.2999878,0.056593908
774.4000244,0.057599845
774.5,0.058587445
774.5999756,0.05955699
774.7000122,0.060515761
774.7999878,0.061456355
774.9000244,0.062375554
775,0.063269653
775.0999756,0.064110967
775.2000122,0.064924798
775.2999878,0.065709037
775.4000244,0.06645601
775.5,0.067179167
775.5999756,0.067868572
775.7000122,0.068524527
775.7999878,0.069144081
775.9000244,0.069726989
776,0.070271724
776.0999756,0.070802402
776.2000122,0.071293419
776.2999878,0.071742371
776.4000244,0.072145321
776.5,0.072508817
776.5999756,0.072827987
776.7000122,0.073101931
776.7999878,0.073328725
776.9000244,0.073508631
777,0.073640332
777.0999756,0.073724718
777.2000122,0.073759578
777.2999878,0.073744152
777.4000244,0.073679044
777.5,0.073562032
777.5999756,0.073393459
777.7000122,0.073172864
777.7999878,0.072899817
777.9000244,0.072574728
778,0.072196659
778.0999756,0.071736147
778.2000122,0.071223759
778.2999878,0.070659315
778.4000244,0.070049959
778.5,0.069384064
778.5999756,0.0686676
778.7000122,0.067900854
778.7999878,0.067086195
778.9000244,0.06622166
779,0.065310608
779.0999756,0.064389813
779.2000122,0.063421488
779.2999878,0.062409723
779.4000244,0.061352702
779.5,0.060265448
779.5999756,0.059125639
779.7000122,0.057945917
779.7999878,0.056726207
779.9000244,0.055466428
780,0.054173443
780.0999756,0.05281067
780.2000122,0.051419175
780.2999878,0.050002121
780.4000244,0.048561177
780.5,0.047112873
780.5999756,0.045632781
780.7000122,0.044134257
780.7999878,0.042623283
780.9000244,0.041101202
781,0.039569538
781.0999756,0.038029823
781.2000122,0.03648552
781.2999878,0.034941916
781.4000244,0.033401105
781.5,0.031881034
781.5999756,0.030353723
781.7000122,0.028836339
781.7999878,0.027335292
781.9000244,0.025849684
782,0.024385398
782.0999756,0.022970186
782.2000122,0.035246014
782.2999878,0.036314326
782.4000244,0.037390408
782.5,0.038472457
782.5999756,0.039560386
782.7000122,0.040653515
782.7999878,0.041750592
782.9000244,0.042840414
783,0.043941643
783.0999756,0.044977345
783.2000122,0.046011062
783.2999878,0.047039041
783.4000244,0.048061174
783.5,0.049076796
783.5999756,0.050083795
783.7000122,0.051082669
783.7999878,0.052070114
783.9000244,0.053040134
784,0.053999439
784.0999756,0.054983576
784.2000122,0.055953224
784.2999878,0.056906248
784.4000244,0.057844358
784.5,0.058763358
784.5999756,0.059663358
784.7000122,0.060535464
784.7999878,0.061381289
784.9000244,0.062204608
785,0.062994173
785.0999756,0.063791829
785.2000122,0.064563142
785.2999878,0.065306849
785.4000244,0.066021667
785.5,0.066705909
785.5999756,0.067358774
785.7000122,0.067978819
785.7999878,0.06856495
785.9000244,0.069115712
786,0.069623382
786.0999756,0.07009896
786.2000122,0.070536753
786.2999878,0.070934565
786.4000244,0.071292686
786.5,0.071609169
786.5999756,0.071883224
786.7000122,0.072114478
786.7999878,0.072301544
786.9000244,0.072444018
787,0.072540265
787.0999756,0.07254708
787.2000122,0.072507376
787.2999878,0.072420481
787.4000244,0.072286045
787.5,0.072103883
787.5999756,0.071873651
787.7000122,0.071594971
787.7999878,0.071268152
787.9000244,0.070892652
788,0.070470234
788.0999756,0.070039898
788.2000122,0.069557844
788.2999878,0.06902765
788.4000244,0.068449096
788.5,0.067822784
788.5999756,0.067149622
788.7000122,0.066429112
788.7999878,0.06566263
788.9000244,0.064850883
789,0.063994383
789.0999756,0.063067402
789.2000122,0.062088609
789.2999878,0.061070679
789.4000244,0.060012477
789.5,0.058917817
789.5999756,0.057785624
789.7000122,0.056617596
789.7999878,0.055418007
789.9000244,0.054185063
790,0.052922966
790.0999756,0.05167792
790.2000122,0.05039259
790.2999878,0.049081608
790.4000244,0.047741774
790.5,0.046379403
790.5999756,0.044997784
790.7000122,0.043599361
790.7999878,0.042185645
790.9000244,0.04075837
791,0.039320582
791.0999756,0.03785819
791.2000122,0.036376158
791.2999878,0.034895293
791.4000244,0.033414469
791.5,0.031939748
791.5999756,0.030472135
791.7000122,0.029012989
791.7999878,0.02756666
791.9000244,0.026134536
792,0.024720098
792.0999756,0.023362268
792.2000122,0.022014608
792.2999878,0.034229363
792.4000244,0.035216523
792.5,0.036209271
792.5999756,0.037206023
792.7000122,0.038209046
792.7999878,0.039213622
792.9000244,0.040215164
793,0.041220334
793.0999756,0.042218703
793.2000122,0.043216734
793.2999878,0.044211736
793.4000244,0.045204981
793.5,0.046193406
793.5999756,0.047177254
793.7000122,0.048155953
793.7999878,0.049126248
793.9000244,0.05008952
794,0.051033302
794.0999756,0.051952438
794.2000122,0.052859185
794.2999878,0.053753372
794.4000244,0.054632328
794.5,0.055496085
794.5999756,0.056342874
794.7000122,0.057171921
794.7999878,0.057982102
794.9000244,0.058772217
795,0.059533526
795.0999756,0.060291704
795.2000122,0.061027726
795.2999878,0.06173873
795.4000244,0.062425171
795.5,0.063084958
795.5999756,0.063717248
795.7000122,0.064321622
795.7999878,0.064895769
795.9000244,0.065440319
796,0.065947342
796.0999756,0.066460517
796.2000122,0.066940471
796.2999878,0.067386405
796.4000244,0.067797807
796.5,0.068173437
796.5999756,0.068512623
796.7000122,0.068814502
796.7999878,0.069077742
796.9000244,0.069302475
797,0.069486385
797.0999756,0.069622664
797.2000122,0.069718853
797.2999878,0.069773385
797.4000244,0.069785444
797.5,0.069754869
797.5999756,0.069679925
797.7000122,0.069561181
797.7999878,0.069398205
797.9000244,0.069191036
798,0.068939375
798.0999756,0.068610821
798.2000122,0.068234555
798.2999878,0.067814793
798.4000244,0.06735035
798.5,0.066842454
798.5999756,0.066290758
798.7000122,0.065695469
798.7999878,0.065057954
798.9000244,0.06437739
799,0.063655568
799.0999756,0.062901949
799.2000122,0.062100434
799.2999878,0.061258806
799.4000244,0.060378393
799.5,0.059459706
799.5999756,0.058504211
799.7000122,0.057512906
799.7999878,0.056486662
799.9000244,0.055426988
800,0.054335015
800.0999756,0.053254551
800.2000122,0.05213551
800.2999878,0.050988546
800.4000244,0.049812251
800.5,0.048610443
800.5999756,0.047384667
800.7000122,0.046134708
800.7999878,0.044864585
800.9000244,0.043573974
801,0.042267617
801.0999756,0.040958205
801.2000122,0.039626612
801.2999878,0.038281757
801.4000244,0.036927505
801.5,0.035567938
801.5999756,0.034203364
801.7000122,0.032836152
801.7999878,0.031469735
801.9000244,0.030105252
802,0.028746368
802.0999756,0.02740759
802.2000122,0.026090446
802.2999878,0.024771261
802.4000244,0.023464748
802.5,0.022173831
802.5999756,0.033091237
802.7000122,0.03404812
802.7999878,0.03501121
802.9000244,0.035980048
803,0.03695485
803.0999756,0.037900407
803.2000122,0.038848723
803.2999878,0.039797952
803.4000244,0.040747912
803.5,0.041688199
803.5999756,0.042636164
803.7000122,0.043582697
803.7999878,0.044525874
803.9000244,0.045465806
804,0.046399521
804.0999756,0.047320161
804.2000122,0.048234707
804.2999878,0.049140213
804.4000244,0.050037604
804.5,0.050915233
804.5999756,0.051791872
804.7000122,0.052620788
804.7999878,0.053426766
804.9000244,0.054216742
805,0.054990941
805.0999756,0.055809906
805.2000122,0.056611535
805.2999878,0.057395432
805.4000244,0.058161084
805.5,0.058906961
805.5999756,0.059624316
805.7000122,0.060328176
805.7999878,0.061008601
805.9000244,0.06166613
806,0.062298065
806.0999756,0.062847048
806.2000122,0.063368807
806.2999878,0.063860982
806.4000244,0.064324148
806.5,0.064756227
806.5999756,0.065152769
806.7000122,0.065522344
806.7999878,0.065859033
806.9000244,0.066162782
807,0.066432183
807.0999756,0.066693852
807.2000122,0.066920002
